#Column	separation	(F9.2)	Distance from master source to user source	(.separation)	["arcsec"]	[pos.angDistance]
#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(A12)	Source position, ICRS right ascension	(master_source.ra)	[""]	[pos.eq.ra;meta.main]
#Column	dec	(A11)	Source position, ICRS declination	(master_source.dec)	[""]	[pos.eq.dec;meta.main]
#Column	gal_l	(F9.5)	Source position, Galactic longitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_l)	["deg"]	[pos.galactic.lon]
#Column	gal_b	(F9.5)	Source position, Galactic latitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_b)	["deg"]	[pos.galactic.lat]
#Column	err_ellipse_r0	(F9.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	likelihood_class	(A20)	Highest detection likelihood classification across all stacked observations and energy bands	(master_source.likelihood_class)	[""]	[]
#Column	conf_flag	(A5)	Source may be confused (source regions overlap in one or more contributing stacked observations)	(master_source.conf_flag)	[""]	[]
#Column	extent_flag	(A5)	Source is extended, or deconvolved source extent is inconsistent with a point source at the 90% confidence level in one or more observations and energy bands	(master_source.extent_flag)	[""]	[]
#Column	flux_aper_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_lolim_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_hilim_h)	["erg/s/cm^2"]	[]
#Column	hard_hm	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio	(master_source.hard_hm)	[""]	[]
#Column	hard_hm_lolim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% lower confidence limit)	(master_source.hard_hm_lolim)	[""]	[]
#Column	hard_hm_hilim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% upper confidence limit)	(master_source.hard_hm_hilim)	[""]	[]
#Column	acis_time	(F9.1)	Total livetime for all ACIS imaging observations contributing to the Master Sources Table record of the source	(master_source.acis_time)	["s"]	[]
separation	name	ra	dec	gal_l	gal_b	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	significance	likelihood_class	conf_flag	extent_flag	flux_aper_h	flux_aper_lolim_h	flux_aper_hilim_h	hard_hm	hard_hm_lolim	hard_hm_hilim	acis_time
   358.52	 2CXO J174523.2-290511	 17 45 23.26	-29 05 11.27	359.84527	 -0.03501	     0.88	     0.88	      0.0	     3.41	                TRUE	 TRUE	FALSE	2.215e-15	9.351e-16	3.445e-15	         	         	         	1722299.0
   358.53	 2CXO J174604.7-290301	 17 46 04.75	-29 03 01.52	359.95472	 -0.14520	     0.82	     0.82	      0.0	     6.38	                TRUE	FALSE	FALSE	4.219e-15	3.649e-15	4.789e-15	   0.9994	   0.9563	   1.0000	1682441.1
   359.88	 2CXO J174526.6-290542	 17 45 26.63	-29 05 42.18	359.84434	 -0.04994	     0.94	     0.83	      2.2	     6.32	                TRUE	 TRUE	FALSE	3.177e-15	2.027e-15	4.327e-15	   0.9182	   0.8139	   0.9888	1722299.0
   359.95	 2CXO J174606.3-290208	 17 46 06.40	-29 02 08.33	359.97047	 -0.14264	     1.60	     1.23	      4.6	     3.12	                TRUE	 TRUE	FALSE	1.691e-15	3.074e-16	3.074e-15	         	         	         	1682441.1
   359.96	 2CXO J174530.4-290605	 17 45 30.41	-29 06 05.26	359.84604	 -0.06503	     0.97	     0.92	     71.4	     5.52	                TRUE	 TRUE	FALSE	2.464e-15	1.458e-15	3.419e-15	   0.9994	   0.8576	   1.0000	1761745.1
   360.55	 2CXO J174514.9-290254	 17 45 14.90	-29 02 54.15	359.86189	  0.01084	     0.81	     0.81	      0.0	     6.76	                TRUE	 TRUE	FALSE	8.299e-16	1.992e-16	1.461e-15	   0.9994	   0.7851	   1.0000	1591080.7
   362.55	 2CXO J174553.6-290543	 17 45 53.63	-29 05 43.89	359.89514	 -0.13409	     0.87	     0.80	     93.0	     6.34	                TRUE	FALSE	FALSE	2.495e-15	2.020e-15	2.970e-15	   0.9544	   0.8951	   0.9950	1703806.7
   362.78	 2CXO J174537.0-290628	 17 45 37.09	-29 06 28.86	359.85312	 -0.08920	     1.51	     1.04	     33.1	     5.28	                TRUE	 TRUE	FALSE	4.463e-15	3.719e-15	5.206e-15	   0.9994	   0.8663	   1.0000	1823983.8
   362.90	 2CXO J174526.4-285511	 17 45 26.49	-28 55 11.80	359.99350	  0.04179	     0.98	     0.88	     58.8	     4.22	                TRUE	FALSE	FALSE	2.477e-15	2.016e-15	2.909e-15	   0.9494	   0.8851	   0.9950	1790926.6
   363.33	 2CXO J174547.9-285440	 17 45 47.98	-28 54 40.09	  0.04185	 -0.02052	     0.79	     0.79	      0.0	     4.72	                TRUE	 TRUE	FALSE	3.412e-15	1.882e-15	4.941e-15	   0.9994	   0.7926	   1.0000	1955956.4
   363.39	 2CXO J174515.9-290327	 17 45 15.93	-29 03 27.20	359.85600	  0.00287	     1.32	     1.01	    165.7	     6.06	                TRUE	FALSE	FALSE	4.353e-15	3.693e-15	4.970e-15	   0.9157	   0.8426	   0.9763	1591080.6
   364.23	 2CXO J174602.5-290400	 17 46 02.59	-29 04 00.68	359.93661	 -0.14705	     0.74	     0.72	    177.8	    21.39	                TRUE	FALSE	FALSE	1.596e-14	1.484e-14	1.701e-14	   0.9369	   0.9088	   0.9625	1682441.1
   364.71	 2CXO J174600.0-285615	 17 46 00.05	-28 56 15.04	  0.04224	 -0.07183	     1.41	     0.85	     90.8	     8.60	                TRUE	FALSE	FALSE	5.103e-15	4.486e-15	5.719e-15	   0.9144	   0.8676	   0.9613	1884086.6
   364.75	 2CXO J174514.4-290251	 17 45 14.46	-29 02 51.29	359.86172	  0.01264	     1.23	     1.13	    123.6	     5.35	                TRUE	 TRUE	FALSE	4.468e-15	2.866e-15	5.985e-15	   0.9994	   0.7214	   1.0000	1591080.7
   364.83	 2CXO J174513.9-290233	 17 45 13.90	-29 02 33.06	359.86499	  0.01701	     1.00	     0.96	    152.0	     4.85	                TRUE	FALSE	FALSE	1.917e-15	1.494e-15	2.340e-15	   0.9994	   0.8863	   1.0000	1591086.9
   364.97	 2CXO J174604.1-285726	 17 46 04.17	-28 57 26.69	  0.03306	 -0.09502	     0.84	     0.79	     96.0	     8.49	                TRUE	FALSE	 TRUE	7.441e-15	6.540e-15	8.285e-15	   0.9107	   0.8601	   0.9638	1842373.4
   365.69	 2CXO J174554.0-285511	 17 45 54.00	-28 55 11.71	  0.04579	 -0.04385	     0.84	     0.77	    104.9	     5.35	                TRUE	FALSE	FALSE	1.401e-14	9.864e-15	1.795e-14	         	         	         	1910290.4
   365.94	 2CXO J174604.5-290322	 17 46 04.55	-29 03 22.93	359.94927	 -0.14768	     2.80	     1.20	     82.5	     7.18	                TRUE	FALSE	FALSE	6.207e-15	5.443e-15	6.924e-15	   0.9994	   0.9700	   1.0000	1682441.1
   366.01	 2CXO J174525.7-290542	 17 45 25.74	-29 05 42.46	359.84257	 -0.04720	     1.26	     1.12	     81.7	     3.89	                TRUE	FALSE	FALSE	2.875e-15	2.327e-15	3.422e-15	   0.9994	   0.8988	   1.0000	1722299.0
   366.36	 2CXO J174515.2-290316	 17 45 15.24	-29 03 16.80	359.85716	  0.00651	     1.09	     0.89	     35.3	     3.67	                TRUE	FALSE	FALSE	8.491e-16	5.025e-16	1.178e-15	   0.9994	   0.8638	   1.0000	1591080.7
   366.43	 2CXO J174512.5-285923	 17 45 12.54	-28 59 23.87	359.90723	  0.04866	     1.88	     0.91	    176.1	     5.41	                TRUE	 TRUE	FALSE	4.857e-15	4.029e-15	5.685e-15	   0.9069	   0.8126	   0.9750	1584315.4
   366.73	 2CXO J174600.7-285622	 17 46 00.77	-28 56 22.18	  0.04191	 -0.07510	     0.79	     0.79	      0.0	     5.43	                TRUE	 TRUE	FALSE	1.489e-14	1.224e-14	1.753e-14	   0.9994	   0.9225	   1.0000	1884086.6
   366.84	 2CXO J174512.2-290112	 17 45 12.28	-29 01 12.73	359.88094	  0.03370	     0.78	     0.78	      0.0	     9.67	                TRUE	FALSE	FALSE	6.429e-15	5.847e-15	7.011e-15	   0.9044	   0.8576	   0.9538	1575619.5
   366.86	 2CXO J174549.2-285441	 17 45 49.29	-28 54 41.98	  0.04390	 -0.02488	    24.69	    24.69	      0.0	     4.22	                TRUE	FALSE	FALSE	4.580e-15	3.708e-15	5.453e-15	   0.9494	   0.8901	   0.9913	1955956.4
   366.94	 2CXO J174512.1-290004	 17 45 12.12	-29 00 04.91	359.89671	  0.04401	     0.81	     0.79	    136.0	     9.39	                TRUE	FALSE	FALSE	1.202e-14	1.082e-14	1.322e-14	   0.9731	   0.9438	   0.9938	1595126.0
   367.31	 2CXO J174556.6-290524	 17 45 56.61	-29 05 24.31	359.90543	 -0.14052	     0.99	     0.92	     57.3	     3.84	                TRUE	FALSE	FALSE	2.416e-15	1.757e-15	3.075e-15	   0.9994	   0.8551	   1.0000	1721877.9
   367.83	 2CXO J174601.6-285634	 17 46 01.69	-28 56 34.62	  0.04072	 -0.07979	     0.73	     0.73	    129.0	     8.34	                TRUE	 TRUE	FALSE	6.671e-15	5.876e-15	7.465e-15	   0.9307	   0.8901	   0.9750	1845888.5
   368.19	 2CXO J174530.6-285441	 17 45 30.64	-28 54 41.23	  0.00864	  0.03329	     0.83	     0.83	      0.0	     5.82	                TRUE	FALSE	FALSE	3.442e-15	2.917e-15	3.934e-15	   0.9994	   0.9638	   1.0000	1925996.1
   368.88	 2CXO J174602.8-285651	 17 46 02.81	-28 56 51.93	  0.03874	 -0.08577	     1.02	     0.93	    106.7	     7.39	                TRUE	FALSE	FALSE	4.717e-15	3.999e-15	5.391e-15	   0.9606	   0.9188	   0.9913	1857003.5
   369.19	 2CXO J174517.5-285647	 17 45 17.51	-28 56 47.06	359.95383	  0.05594	     0.87	     0.76	      8.4	     8.68	                TRUE	FALSE	FALSE	5.103e-15	4.517e-15	5.690e-15	   0.9994	   0.9363	   1.0000	1596587.4
   369.30	 2CXO J174537.9-290636	 17 45 37.99	-29 06 36.48	359.85302	 -0.09311	     0.84	     0.84	      0.0	     7.01	                TRUE	 TRUE	 TRUE	4.184e-15	2.998e-15	5.300e-15	   0.9994	   0.8451	   1.0000	1852099.4
   369.45	 2CXO J174511.8-290032	 17 45 11.88	-29 00 32.19	359.88978	  0.04082	     0.79	     0.79	      0.0	     9.67	                TRUE	 TRUE	FALSE	5.917e-15	4.658e-15	7.113e-15	   0.9994	   0.9026	   1.0000	1575230.8
   369.52	 2CXO J174608.1-290015	 17 46 08.19	-29 00 15.94	  0.00053	 -0.13199	     1.57	     1.18	    100.0	     4.80	                TRUE	FALSE	FALSE	1.792e-15	1.290e-15	2.294e-15	   0.9994	   0.9151	   1.0000	1842373.4
   369.78	 2CXO J174512.9-285844	 17 45 12.99	-28 58 44.05	359.91753	  0.05302	     0.74	     0.72	     93.8	    20.38	                TRUE	 TRUE	FALSE	2.677e-14	2.506e-14	2.847e-14	   0.9769	   0.9563	   0.9925	1557460.9
   370.42	 2CXO J174556.7-285529	 17 45 56.74	-28 55 29.54	  0.04675	 -0.05495	     0.74	     0.74	    112.9	     6.54	                TRUE	 TRUE	 TRUE	9.183e-15	7.530e-15	1.084e-14	   0.9994	   0.9463	   1.0000	1885075.5
   370.69	 2CXO J174546.2-285426	 17 45 46.23	-28 54 26.48	  0.04175	 -0.01310	     0.96	     0.87	     98.5	     4.97	                TRUE	 TRUE	 TRUE	6.368e-15	5.138e-15	7.598e-15	   0.9994	   0.9001	   1.0000	1945328.1
   371.35	 2CXO J174522.3-285538	 17 45 22.34	-28 55 38.38	359.97931	  0.05085	     1.00	     0.91	     18.7	     6.71	                TRUE	FALSE	FALSE	3.626e-15	3.103e-15	4.149e-15	   0.9294	   0.8713	   0.9788	1752728.5
   371.43	 2CXO J174519.3-290441	 17 45 19.33	-29 04 41.51	359.84485	 -0.01846	     0.72	     0.72	      0.0	    16.12	                TRUE	 TRUE	FALSE	1.802e-14	1.626e-14	1.968e-14	   0.9994	   0.9550	   1.0000	1555048.9
   371.54	 2CXO J174548.6-285434	 17 45 48.63	-28 54 34.14	  0.04450	 -0.02169	     0.76	     0.75	    100.6	    10.14	                TRUE	 TRUE	FALSE	5.204e-15	4.199e-15	6.210e-15	   0.9994	   0.9438	   1.0000	1955956.4
   371.95	 2CXO J174600.8-285615	 17 46 00.82	-28 56 15.17	  0.04367	 -0.07424	     0.76	     0.76	      0.0	     6.78	                TRUE	 TRUE	FALSE	3.132e-15	1.384e-15	4.808e-15	   0.9994	   0.6839	   1.0000	1884086.6
   372.16	 2CXO J174606.3-285810	 17 46 06.40	-28 58 10.66	  0.02685	 -0.10830	     0.72	     0.71	    136.3	    23.33	                TRUE	 TRUE	 TRUE	3.756e-14	3.558e-14	3.942e-14	   0.9831	   0.9700	   0.9938	1832224.6
   372.63	 2CXO J174512.0-290133	 17 45 12.07	-29 01 33.74	359.87557	  0.03129	     0.78	     0.78	      0.0	     7.85	                TRUE	 TRUE	FALSE	2.765e-15	1.411e-15	4.119e-15	   0.9994	   0.7252	   1.0000	1575196.5
   373.58	 2CXO J174606.7-290236	 17 46 06.78	-29 02 36.88	359.96441	 -0.14795	     0.91	     0.78	     85.6	     6.86	                TRUE	 TRUE	FALSE	6.034e-15	4.023e-15	8.045e-15	         	         	         	1682441.1
   373.61	 2CXO J174512.3-285901	 17 45 12.34	-28 59 01.53	359.91214	  0.05253	     0.79	     0.79	      0.0	     8.85	                TRUE	 TRUE	 TRUE	1.075e-14	8.571e-15	1.279e-14	   0.9994	   0.8713	   1.0000	1584315.4
   374.31	 2CXO J174513.0-290229	 17 45 13.03	-29 02 29.25	359.86424	  0.02026	     0.80	     0.77	     94.1	    11.32	                TRUE	 TRUE	FALSE	7.239e-15	5.914e-15	8.474e-15	   0.9232	   0.8289	   0.9813	1571191.7
   374.63	 2CXO J174520.5-290501	 17 45 20.51	-29 05 01.62	359.84233	 -0.02506	     0.88	     0.79	     99.9	    11.21	                TRUE	FALSE	FALSE	6.539e-15	5.815e-15	7.263e-15	   0.9656	   0.9275	   0.9913	1566163.9
   374.72	 2CXO J174512.0-290143	 17 45 12.06	-29 01 43.67	359.87318	  0.02990	     0.82	     0.82	      0.0	     6.25	                TRUE	 TRUE	FALSE	1.739e-15	6.459e-16	2.832e-15	   0.9994	   0.7527	   1.0000	1575199.7
   375.57	 2CXO J174521.9-290519	 17 45 21.96	-29 05 19.48	359.84086	 -0.03215	     0.73	     0.73	    155.3	    24.69	                TRUE	FALSE	FALSE	2.817e-14	2.678e-14	2.949e-14	   0.9994	   0.9875	   1.0000	1566163.9
   375.77	 2CXO J174556.8-285524	 17 45 56.87	-28 55 24.16	  0.04828	 -0.05458	     0.74	     0.74	    123.5	     4.78	                TRUE	 TRUE	 TRUE	1.009e-14	6.294e-15	1.378e-14	   0.9994	   0.8801	   1.0000	1874453.3
   376.50	 2CXO J174528.3-290612	 17 45 28.39	-29 06 12.29	359.84054	 -0.05977	     1.20	     0.95	    158.8	     3.66	                TRUE	FALSE	FALSE	1.036e-15	5.714e-16	1.482e-15	   0.9994	   0.9063	   1.0000	1761745.1
   376.69	 2CXO J174556.2-290538	 17 45 56.29	-29 05 38.78	359.90139	 -0.14162	     1.25	     1.13	    131.6	     4.56	                TRUE	FALSE	FALSE	2.753e-15	2.233e-15	3.243e-15	   0.9994	   0.9238	   1.0000	1733219.7
   377.05	 2CXO J174600.8-285608	 17 46 00.86	-28 56 08.35	  0.04537	 -0.07340	     0.77	     0.77	      0.0	     5.39	                TRUE	 TRUE	FALSE	8.555e-15	6.329e-15	1.078e-14	   0.9994	   0.9051	   1.0000	1884086.6
   377.41	 2CXO J174513.0-290239	 17 45 13.06	-29 02 39.54	359.86185	  0.01868	     7.31	     3.78	     40.2	     5.26	                TRUE	 TRUE	FALSE	4.633e-15	3.852e-15	5.414e-15	   0.9994	   0.9400	   1.0000	1608957.0
   378.21	 2CXO J174551.1-285439	 17 45 51.14	-28 54 39.15	  0.04808	 -0.03023	     0.74	     0.74	      0.0	     8.52	                TRUE	 TRUE	FALSE	7.283e-15	6.042e-15	8.524e-15	   0.9457	   0.8838	   0.9888	1910290.4
   378.63	 2CXO J174519.8-285557	 17 45 19.87	-28 55 57.43	359.97008	  0.05579	     2.42	     1.43	     56.7	     4.41	                TRUE	 TRUE	FALSE	7.785e-15	5.754e-15	9.703e-15	   0.9994	   0.8314	   1.0000	1752728.5
   378.69	 2CXO J174527.5-290609	 17 45 27.52	-29 06 09.41	359.83957	 -0.05664	     3.46	     3.46	      0.0	     4.23	                TRUE	FALSE	FALSE	1.922e-15	1.492e-15	2.352e-15	   0.9994	   0.8638	   1.0000	1761745.1
   378.71	 2CXO J174519.1-285606	 17 45 19.17	-28 56 06.54	359.96660	  0.05663	     8.48	     8.48	      0.0	     4.44	                TRUE	FALSE	FALSE	4.255e-15	3.595e-15	4.872e-15	   0.9532	   0.8951	   0.9913	1752731.8
   379.13	 2CXO J174512.2-290213	 17 45 12.27	-29 02 13.58	359.86650	  0.02489	     1.88	     1.21	      4.9	     4.61	                TRUE	 TRUE	FALSE	1.606e-15	1.247e-15	1.965e-15	   0.9407	   0.8663	   0.9888	1571191.7
   379.48	 2CXO J174511.6-290138	 17 45 11.61	-29 01 38.46	359.87356	  0.03205	     0.79	     0.79	      0.0	     7.98	                TRUE	 TRUE	FALSE	8.264e-15	6.357e-15	1.006e-14	   0.9507	   0.8901	   0.9975	1575196.5
   379.58	 2CXO J174511.6-285915	 17 45 11.64	-28 59 15.51	359.90750	  0.05267	     0.97	     0.91	     81.5	     6.45	                TRUE	FALSE	FALSE	2.783e-15	2.269e-15	3.267e-15	   0.9044	   0.8226	   0.9713	1584315.4
   379.62	 2CXO J174608.0-285852	 17 46 08.03	-28 58 52.19	  0.02010	 -0.11940	     2.11	     1.76	     65.1	     5.52	                TRUE	FALSE	FALSE	3.609e-15	2.826e-15	4.348e-15	   0.9994	   0.9163	   1.0000	1842370.3
   379.68	 2CXO J174541.1-285408	 17 45 41.12	-28 54 08.74	  0.03625	  0.00539	     0.81	     0.80	    157.9	     6.25	                TRUE	FALSE	FALSE	3.628e-15	3.070e-15	4.151e-15	         	         	         	2031914.8
   379.77	 2CXO J174511.0-290037	 17 45 11.10	-29 00 37.38	359.88706	  0.04250	     0.83	     0.83	      0.0	     5.00	                TRUE	 TRUE	FALSE	2.403e-15	1.450e-15	3.315e-15	   0.9994	   0.7714	   1.0000	1575230.8
   380.29	 2CXO J174603.3-290413	 17 46 03.38	-29 04 13.73	359.93501	 -0.15139	     0.82	     0.82	      0.0	     5.03	                TRUE	 TRUE	FALSE	2.121e-15	1.084e-15	3.110e-15	   0.9994	   0.9063	   1.0000	1682441.1
   380.48	 2CXO J174608.4-285912	 17 46 08.46	-28 59 12.38	  0.01612	 -0.12364	     0.79	     0.76	    161.2	     3.44	                TRUE	FALSE	FALSE	2.019e-14	1.458e-14	2.580e-14	         	         	         	1880339.8
   380.83	 2CXO J174529.5-285433	 17 45 29.55	-28 54 33.08	  0.00848	  0.03788	     0.74	     0.74	    103.6	    21.10	                TRUE	FALSE	 TRUE	1.473e-14	1.394e-14	1.547e-14	         	         	         	1965606.4
   381.19	 2CXO J174512.9-285810	 17 45 12.95	-28 58 10.42	359.92541	  0.05804	     2.25	     1.46	     13.9	     7.83	                TRUE	FALSE	FALSE	4.866e-15	4.004e-15	5.677e-15	   0.9994	   0.9550	   1.0000	1597080.3
   381.89	 2CXO J174542.5-285407	 17 45 42.56	-28 54 07.70	  0.03924	  0.00103	     0.79	     0.79	      0.0	     9.94	                TRUE	 TRUE	FALSE	9.001e-15	7.954e-15	9.978e-15	   0.9994	   0.9438	   1.0000	1966609.5
   382.51	 2CXO J174544.3-290646	 17 45 44.36	-29 06 46.43	359.86274	 -0.11433	     0.97	     0.81	    142.2	     9.74	                TRUE	FALSE	FALSE	8.392e-15	7.317e-15	9.395e-15	   0.9994	   0.9775	   1.0000	1724020.3
   383.32	 2CXO J174554.4-285454	 17 45 54.46	-28 54 54.82	  0.05066	 -0.04283	     0.71	     0.71	    161.5	    89.80	                TRUE	FALSE	FALSE	3.064e-13	3.028e-13	3.097e-13	   0.9756	   0.9738	   0.9775	1910290.4
   383.59	 2CXO J174511.0-285942	 17 45 11.01	-28 59 42.35	359.89993	  0.05075	     1.75	     1.35	     66.3	     6.29	                TRUE	 TRUE	FALSE	6.029e-15	4.120e-15	7.938e-15	   0.9994	   0.8251	   1.0000	1595122.9
   384.38	 2CXO J174604.5-290359	 17 46 04.50	-29 03 59.78	359.94044	 -0.15286	     0.91	     0.77	     90.9	     9.78	                TRUE	 TRUE	 TRUE	1.187e-14	1.067e-14	1.308e-14	   0.9182	   0.8738	   0.9650	1682441.1
   384.86	 2CXO J174550.9-285430	 17 45 50.90	-28 54 30.67	  0.04963	 -0.02826	     0.72	     0.71	    103.2	    35.71	                TRUE	 TRUE	 TRUE	8.410e-14	8.006e-14	8.813e-14	   0.9894	   0.9775	   0.9975	1910290.4
   385.07	 2CXO J174608.4-285849	 17 46 08.42	-28 58 49.89	  0.02137	 -0.12026	     0.80	     0.77	     13.1	    15.00	                TRUE	FALSE	FALSE	6.034e-14	5.406e-14	6.662e-14	         	         	         	1842370.3
   385.19	 2CXO J174607.7-290235	 17 46 07.74	-29 02 35.88	359.96649	 -0.15082	     0.81	     0.78	     60.3	    12.46	                TRUE	 TRUE	FALSE	1.294e-14	1.049e-14	1.540e-14	         	         	         	1682441.1
   385.35	 2CXO J174510.9-290119	 17 45 10.92	-29 01 19.51	359.87675	  0.03693	     1.50	     1.17	      2.2	     3.44	                TRUE	 TRUE	FALSE	2.121e-15	1.157e-15	3.084e-15	   0.9994	   0.6827	   1.0000	1555724.3
   387.13	 2CXO J174511.5-285845	 17 45 11.59	-28 58 45.50	359.91451	  0.05719	     6.92	     6.92	      0.0	     3.29	                TRUE	FALSE	FALSE	7.648e-16	4.097e-16	1.120e-15	   0.9994	   0.8901	   1.0000	1546345.8
   387.16	 2CXO J174608.1-290224	 17 46 08.18	-29 02 24.99	359.96989	 -0.15060	     1.26	     1.19	    125.7	     4.57	                TRUE	 TRUE	FALSE	3.459e-15	1.849e-15	5.070e-15	         	         	         	1682441.1
   387.40	 2CXO J174511.8-290224	 17 45 11.86	-29 02 24.38	359.86316	  0.02460	     0.81	     0.81	      0.0	     6.34	                TRUE	FALSE	FALSE	3.042e-15	2.535e-15	3.549e-15	   0.9994	   0.9238	   1.0000	1571191.7
   388.54	 2CXO J174519.9-290514	 17 45 19.98	-29 05 14.12	359.83836	 -0.02521	     2.13	     1.53	    160.3	     5.45	                TRUE	FALSE	FALSE	5.367e-15	4.612e-15	6.122e-15	   0.9994	   0.9450	   1.0000	1555048.9
   389.26	 2CXO J174526.9-285438	 17 45 26.95	-28 54 38.85	  0.00218	  0.04513	     0.94	     0.87	     68.8	     7.02	                TRUE	 TRUE	FALSE	1.010e-14	7.638e-15	1.243e-14	   0.9994	   0.8888	   1.0000	1790926.6
   391.29	 2CXO J174528.4-290628	 17 45 28.49	-29 06 28.96	359.83678	 -0.06249	     0.91	     0.91	      0.0	     4.97	                TRUE	 TRUE	FALSE	1.704e-15	1.036e-15	2.339e-15	   0.9994	   0.8663	   1.0000	1761745.1
   391.60	 2CXO J174528.2-285428	 17 45 28.21	-28 54 28.66	  0.00698	  0.04270	     1.33	     1.17	     55.8	     5.45	                TRUE	FALSE	FALSE	1.924e-15	1.429e-15	2.419e-15	   0.9007	   0.8214	   0.9688	1889483.4
   391.76	 2CXO J174527.0-290621	 17 45 27.09	-29 06 21.24	359.83596	 -0.05704	     0.88	     0.78	     93.6	    12.70	                TRUE	FALSE	FALSE	1.056e-14	9.795e-15	1.127e-14	   0.9831	   0.9613	   0.9988	1761745.1
   392.14	 2CXO J174514.6-290355	 17 45 14.65	-29 03 55.32	359.84691	  0.00276	     1.13	     0.95	     75.8	     5.19	                TRUE	 TRUE	FALSE	3.998e-15	2.384e-15	5.613e-15	   0.9994	   0.8488	   1.0000	1608957.0
   392.53	 2CXO J174516.1-290425	 17 45 16.19	-29 04 25.40	359.84271	 -0.00638	     1.30	     0.99	    158.9	     5.64	                TRUE	 TRUE	FALSE	3.091e-15	1.976e-15	4.206e-15	   0.9994	   0.8076	   1.0000	1570905.0
   392.74	 2CXO J174547.5-285408	 17 45 47.56	-28 54 08.02	  0.04866	 -0.01458	     0.74	     0.73	    175.1	    18.16	                TRUE	 TRUE	 TRUE	1.625e-14	1.543e-14	1.703e-14	         	         	         	1910275.2
   393.29	 2CXO J174605.2-285656	 17 46 05.29	-28 56 56.35	  0.04239	 -0.09413	     0.75	     0.73	     59.6	     3.94	                TRUE	FALSE	FALSE	3.112e-15	2.533e-15	3.655e-15	   0.9994	   0.9088	   1.0000	1846381.4
   393.49	 2CXO J174519.3-285543	 17 45 19.33	-28 55 43.63	359.97233	  0.05947	     1.40	     0.91	      5.4	     4.00	                TRUE	 TRUE	FALSE	4.173e-15	2.454e-15	5.809e-15	   0.9994	   0.7102	   1.0000	1752728.5
   394.13	 2CXO J174609.2-285857	 17 46 09.27	-28 58 57.44	  0.02121	 -0.12402	     0.88	     0.77	    159.3	     6.06	                TRUE	FALSE	FALSE	1.767e-14	1.302e-14	2.208e-14	         	         	         	1842373.4
   394.42	 2CXO J174551.1-285421	 17 45 51.13	-28 54 21.58	  0.05222	 -0.02765	     0.94	     0.81	    116.4	    32.83	                TRUE	 TRUE	FALSE	2.707e-14	2.056e-14	3.358e-14	         	         	         	1910290.4
   394.66	 2CXO J174550.2-285416	 17 45 50.21	-28 54 16.77	  0.05162	 -0.02410	     0.73	     0.72	    138.2	    11.55	                TRUE	 TRUE	 TRUE	9.381e-15	8.547e-15	1.016e-14	   0.9432	   0.9126	   0.9738	1910278.2
   394.78	 2CXO J174535.6-285357	 17 45 35.69	-28 53 57.53	  0.02858	  0.02392	     0.91	     0.89	    141.0	    10.74	                TRUE	FALSE	FALSE	1.536e-15	1.041e-15	2.030e-15	         	         	         	1850862.3
   394.89	 2CXO J174516.6-285619	 17 45 16.63	-28 56 19.99	359.95858	  0.06259	     0.81	     0.81	      0.0	     6.06	                TRUE	FALSE	FALSE	3.409e-15	2.884e-15	3.901e-15	   0.9994	   0.9188	   1.0000	1596587.4
